Fecha,TIIE_28,Tipo_Cambio_FIX,INPC,Inflacion_Anual,TIIE_28_Diff
2017-07-01,7.366361904761905,17.828338095238095,11.27,583.030303030303,0.1514619047619048
2017-08-01,7.375591304347826,17.807030434782607,11.98,502.01005025125636,0.009229399585921172
2017-09-01,7.376442857142858,17.835652380952382,11.28,325.66037735849056,0.0008515527950319068
2017-10-01,7.378977272727273,18.816095454545454,11.4,286.4406779661017,0.0025344155844146954
2017-11-01,7.37982,18.915785,11.97,258.3832335329342,0.0008427272727269397
2017-12-01,7.5052473684210534,19.181221052631578,12.62,303.19488817891374,0.12542736842105384
2018-01-01,7.636059090909091,18.90739090909091,8.44,14.054054054054044,0.13081172248803785
2018-02-01,7.781915789473684,18.644936842105263,8.49,26.527570789865873,0.14585669856459305
2018-03-01,7.834136842105264,18.630842105263156,8.03,0.12468827930174342,0.05222105263157939
2018-04-01,7.840461904761905,18.387185714285714,7.07,-23.56756756756756,0.006325062656641123
2018-05-01,7.850959090909091,19.590995454545453,6.99,-34.056603773584904,0.010497186147186532
2018-06-01,7.928114285714285,20.3032,7.79,-29.75653742110009,0.07715519480519362
2018-07-01,8.104227272727274,19.009518181818184,8.38,-25.64330079858029,0.1761129870129885
2018-08-01,8.106008695652173,18.85750869565217,8.8,-26.544240400667775,0.0017814229248998004
2018-09-01,8.114085,19.015430000000002,9.15,-18.882978723404243,0.008076304347826024
2018-10-01,8.117917391304347,19.185865217391303,8.5,-25.438596491228072,0.003832391304348093
2018-11-01,8.24542,20.26117,8.07,-32.581453634085214,0.1275026086956519
2018-12-01,8.410310526315788,20.11117894736842,8.4,-33.43898573692551,0.16489052631578893
2019-01-01,8.59225909090909,19.1651,6.81,-19.312796208530802,0.1819485645933021
2019-02-01,8.5617,19.20487894736842,5.25,-38.16254416961131,-0.03055909090909026
2019-03-01,8.519020000000001,19.24774,5.47,-31.880448318804476,-0.04267999999999894
2019-04-01,8.498155,18.986349999999998,6.08,-14.002828854314009,-0.020865000000000578
2019-05-01,8.506554545454547,19.119654545454548,5.78,-17.310443490701,0.008399545454546242
2019-06-01,8.507475,19.27447,4.19,-46.21309370988447,0.0009204545454526425
2019-07-01,8.475221739130435,19.05339565217391,3.64,-56.56324582338903,-0.032253260869564926
2019-08-01,8.36980909090909,19.685040909090908,1.28,-85.45454545454545,-0.10541264822134444
2019-09-01,8.197109999999999,19.586505,0.71,-92.24043715846994,-0.17269909090909152
2019-10-01,7.998604347826087,19.324182608695654,1.01,-88.11764705882354,-0.19850565217391125
2019-11-01,7.872655,19.332475,0.98,-87.85625774473358,-0.12594934782608735
2019-12-01,7.696524999999999,19.107085,0.59,-92.97619047619048,-0.17613000000000056
2020-01-01,7.530281818181819,18.804018181818183,1.81,-73.42143906020557,-0.16624318181818065
2020-02-01,7.390531578947368,18.844321052631578,3.81,-27.428571428571423,-0.13975023923445118
2020-03-01,7.100676190476191,22.3784,2.19,-59.96343692870201,-0.2898553884711763
2020-04-01,6.537730000000001,24.26584,-1.96,-132.23684210526315,-0.5629461904761905
2020-05-01,5.99545,23.42302,0.35,-93.9446366782007,-0.5422800000000008
2020-06-01,5.648704545454546,22.29895909090909,2.16,-48.44868735083533,-0.346745454545454
2020-07-01,5.231469565217392,22.40328260869565,2.92,-19.780219780219788,-0.4172349802371542
2020-08-01,4.967419047619048,22.207161904761907,4.3,235.9375,-0.26405051759834386
2020-09-01,4.720285714285715,21.680980952380953,4.1,477.4647887323943,-0.2471333333333332
2020-10-01,4.532459090909091,21.270500000000002,4.42,337.62376237623766,-0.18782662337662348
2020-11-01,4.498610526315789,20.381915789473684,2.33,137.75510204081635,-0.033848564593301766
2020-12-01,4.485686363636364,19.96507727272727,1.18,100.0,-0.012924162679425422
2021-01-01,4.468395,19.921475,2.63,45.30386740331491,-0.017291363636363855
2021-02-01,4.362863157894737,20.309731578947368,3.43,-9.973753280839892,-0.1055318421052629
2021-03-01,4.283331818181818,20.75545,6.31,188.1278538812785,-0.07953133971291937
2021-04-01,4.28445,20.015285,12.34,-729.5918367346939,0.001118181818181796
2021-05-01,4.285123809523809,19.963128571428573,10.76,2974.285714285714,0.0006738095238096875
2021-06-01,4.31705,20.03006818181818,10.0,362.962962962963,0.03192619047619072
2021-07-01,4.519322727272727,19.97010909090909,9.39,221.57534246575344,0.20227272727272716
2021-08-01,4.645490909090909,20.076136363636365,8.14,89.30232558139537,0.12616818181818168
2021-09-01,4.74612380952381,20.048690476190476,9.37,128.53658536585363,0.10063290043290074
2021-10-01,4.975090476190476,20.462557142857143,9.47,114.25339366515841,0.22896666666666654
2021-11-01,5.125545000000001,20.900425,12.61,441.2017167381974,0.1504545238095245
2021-12-01,5.442573913043478,20.89184347826087,11.74,894.9152542372882,0.3170289130434769
2022-01-01,5.723766666666667,20.49777142857143,9.68,268.0608365019011,0.2811927536231895
2022-02-01,6.022657894736842,20.44952105263158,9.34,172.30320699708454,0.29889122807017454
2022-03-01,6.3347181818181815,20.556209090909093,9.45,49.7622820919176,0.3120602870813398
2022-04-01,6.7318263157894735,20.108805263157894,9.07,-26.499189627228525,0.3971081339712921
2022-05-01,7.013790909090909,20.030527272727273,8.77,-18.494423791821568,0.28196459330143586
2022-06-01,7.421636363636364,20.023736363636363,9.47,-5.299999999999994,0.4078454545454546
2022-07-01,8.037290476190476,20.546723809523808,9.65,2.7689030883919052,0.615654112554112
2022-08-01,8.498047826086957,20.120930434782608,10.65,30.83538083538082,0.46075734989648076
2022-09-01,8.891095238095238,20.07502380952381,9.96,6.296691568836721,0.39304741200828097
2022-10-01,9.562538095238095,19.98454285714286,8.36,-11.721224920802541,0.671442857142857
2022-11-01,9.998965,19.444915,5.73,-54.559873116574146,0.4364269047619054
2022-12-01,10.52537619047619,19.592961904761903,6.27,-46.59284497444634,0.5264111904761908
2023-01-01,10.780886363636363,18.986336363636365,6.32,-34.71074380165289,0.25551017316017166
2023-02-01,11.101473684210527,18.59856842105263,5.65,-39.50749464668094,0.3205873205741643
2023-03-01,11.336627272727272,18.374904545454545,3.27,-65.39682539682539,0.23515358851674506
2023-04-01,11.528288888888888,18.085494444444446,2.12,-76.62624035281146,0.1916616161616158
